Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Letter from George H. Tucker to Reginald Dykers, 1907 February 14","Tucker, George H.","Dykers, Reginald.",,Memphis (Tenn.),,1907-02-14,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,"Tucker, manager, Memphis Division, Virginia-Carolina Chemical Company, regrets he cannot attend the next Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from M. B. Trezevant to Reginald Dykers, 1907 February 15","Trezevant, M. B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-15,,,,Louisiana Sugar Planters' Association.; New Orleans Progressive Union.,"Trezevant, secretary, New Orleans Progressive Union, regrets double booking the Union's meeting room and offers alternate dates for the Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from George Eberle to Reginald Dykers, 1907 February 14","Eberle, George.","Dykers, Reginald.",,New Orleans (La.),,1907-02-14,Job applications.,,,Louisiana Sugar Planters' Association.,Geroge Eberle writes Dykers seeking employment in a sugar mill.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 February 16","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-02-16,,,,Louisiana Sugar Planters' Association--Finances.,"Henry McCall, president of the Association, authorizes a $100.00 payment to the American Protective Tariff League.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from V. L. Price to Reginald Dykers, 1907 February 18","Price, V. L.","Dykers, Reginald.",,Saint Louis (Mo.),,1907-02-18,Food law and legislation--United States--Congresses.,,,Louisiana Sugar Planters' Association.,"Price, chairman, executive committee, National Confectioners' Association, regrets the Association will not be able to send a representative to the Chicago meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from M. B. Trezevant to Reginald Dykers, 1907 February 20","Trezevant, M. B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-20,,,,Louisiana Sugar Planters' Association.,"Trezevant, secretary, New Orleans Progressive Union, reiterates his regret for the double booking and asks if the Association would like to book the Union meeting room for specific dates through October 1907.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from John B. Ferguson to Reginald Dykers, 1907 February 20","Ferguson, John B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-20,,,,Louisiana Sugar Planters' Association--Membership.,"Ferguson, cashier, Whitney-Central National Bank, accepts the Association's invitation for membership for George Q. Whitney and requests an bill be sent therefore.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. E. Blouin to Reginald Dykers, 1907 February 25","Blouin, R. E.","Dykers, Reginald.",,New Orleans (La.),,1907-02-25,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,Blouin sends Dykers a list of questions to be distributed to Association members that will form the basis of the next Association meeting discussion and asks replies arrive no later than March 7th.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from M. B. Trezevant to Reginald Dykers, 1907 February 22","Trezevant, M. B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-22,,,,Louisiana Sugar Planters' Association.,"Trezevant, secretary, New Orleans Progressive Union, sends a list of dates reserved for the Association's meetings through September.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. C. Moore to C. L. Monnot, 1907 February 23","Moore, William C.","Monnot, C. L.",,Iberia Parish (La.),,1907-02-23,Sugar laws and legislation--United States.; Sugarcane--Processing--Machinery--Louisiana.,,,Louisiana Sugar Planters' Association.,"Moore writes to argue for the existing purity of Louisiana sugarcane products and for inclusion of a ""practical sugar maker"" in any discussion of purity.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from M. B. Trezevant to Reginald Dykers, 1907 February 25","Trezevant, M. B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-25,,,,Louisiana Sugar Planters' Association.,"Trezevant, secretary, New Orleans Progressive Union, sends a new list of dates reserved for the Association's meetings through June.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from C. L. Monnot to Reginald Dykers, 1907 March 1","Monnot, C. L.","Dykers, Reginald.",,New Orleans (La.),,1907-03-01,Sugar laws and legislation--United States.; Sugarcane--Processing--Machinery--Louisiana.,,,Louisiana Sugar Planters' Association.,Monnot forwards the letter from W. C. Moore to the Association recommending him in any capacity he may offer the Association.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 February 20","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-02-20,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, approves of an unspecified subject for the Association's upcoming meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
